ULAND;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;STRZUSTAND;XGCSWGS84;YGCSWGS84
2;2018;3;16;1;2;4;6;0;0;1;0;0;0;0;0;10.130870002;53.547159525
2;2018;3;8;4;3;3;2;0;1;1;0;0;0;0;1;9.989986201;53.559891958
2;2018;3;8;6;3;5;3;0;0;1;0;0;0;1;0;10.080192859;53.607855257
2;2018;3;17;1;3;5;3;0;0;1;0;0;0;1;0;10.123195353;53.627072058
2;2018;4;18;5;3;7;7;0;1;0;0;0;0;0;0;10.080804478;53.559965457
2;2018;3;9;5;3;3;2;0;1;0;0;0;0;0;1;9.986928061;53.549061169
2;2018;3;13;1;3;2;6;0;0;1;0;0;0;0;0;10.122089779;53.666378234
2;2018;4;9;3;3;3;6;0;0;1;0;0;1;0;1;9.918105728;53.579784287
2;2018;3;14;1;3;1;5;0;1;1;0;0;0;0;0;9.942752298;53.578971777
2;2018;3;4;1;3;6;4;2;0;0;1;0;0;1;0;9.956538017;53.549703413
2;2018;3;20;5;2;6;6;2;0;1;1;0;0;0;0;10.207677743;53.463771841
2;2018;3;6;6;3;2;6;0;0;1;0;1;0;0;0;9.822507394;53.583431753
2;2018;3;16;7;2;6;7;0;1;0;1;0;0;0;0;10.215346914;53.486486042
2;2018;3;16;7;3;4;1;0;0;1;0;0;0;0;0;10.1266219;53.589381605
2;2018;3;12;7;3;6;4;0;0;1;1;0;0;0;0;10.016773582;53.561996933
2;2018;3;20;6;3;0;6;2;0;1;0;0;0;1;0;10.084793588;53.553513649
2;2018;3;0;7;3;4;2;2;0;1;0;0;0;1;0;9.931409905;53.55701656
2;2018;3;9;3;3;6;2;0;0;1;1;0;0;0;0;10.076637438;53.615932994
2;2018;3;6;6;3;5;3;0;0;1;0;1;0;0;1;9.902451676;53.565692227
2;2018;3;18;6;2;2;1;2;0;1;0;1;0;0;0;10.060945773;53.570341114
2;2018;4;7;5;3;5;3;0;1;1;0;0;0;0;1;10.023612855;53.626446885
2;2018;3;19;6;2;6;4;2;0;1;1;0;0;0;0;10.026135421;53.605868835
2;2018;4;18;2;3;0;7;1;1;0;0;0;0;0;0;10.138051651;53.600132936
2;2018;3;15;6;3;1;7;0;0;1;0;0;0;1;0;10.047048606;53.584896838
2;2018;3;15;6;3;1;6;0;0;1;0;0;0;0;0;9.902210059;53.606571661
2;2018;3;11;5;3;0;7;0;0;0;0;0;0;1;0;10.132233585;53.57111953
2;2018;3;11;6;3;0;3;0;1;1;0;0;0;0;0;9.924173947;53.631361582
2;2018;3;7;6;3;4;2;0;0;1;0;0;0;0;0;9.943153687;53.593415318
2;2018;3;14;2;3;2;6;0;0;1;0;0;0;0;0;10.149535358;53.60523159
2;2018;3;18;6;3;4;2;2;0;1;0;0;0;0;0;9.917649844;53.548429412
2;2018;3;14;6;3;2;6;0;0;1;0;0;0;0;0;9.967859716;53.612990007
2;2018;4;13;5;3;3;2;0;1;1;0;0;0;0;0;9.996824125;53.548461845
2;2018;3;9;3;3;5;3;0;1;1;0;0;0;0;0;9.948386686;53.56139782
2;2018;3;4;6;3;6;6;2;1;0;1;0;0;0;0;9.962475393;53.549253943
2;2018;4;7;5;3;1;6;0;0;1;0;0;0;1;1;9.87577065;53.588708937
2;2018;3;23;6;3;4;2;2;0;1;0;0;0;0;0;9.989350002;53.558296167
2;2018;4;4;1;2;9;1;2;0;1;0;0;0;0;0;10.179901476;53.496092701
2;2018;3;18;6;3;2;6;0;0;1;0;0;0;0;0;9.98863779;53.555369643
2;2018;3;19;5;3;5;3;2;0;1;0;0;0;0;0;10.114320452;53.615345897
2;2018;3;8;5;3;2;6;0;0;1;0;0;0;1;2;9.887148188;53.601065277
2;2018;3;12;6;3;0;7;0;0;1;0;0;0;1;0;9.924726726;53.550872223
2;2018;3;18;5;2;6;4;2;0;1;1;0;0;0;0;9.934834823;53.582922382
2;2018;3;14;1;3;2;6;0;0;1;0;0;0;0;0;10.198584855;53.500744446
2;2018;3;9;5;3;0;7;0;0;0;0;0;0;1;0;9.855919564;53.582975487
2;2018;4;20;4;3;0;7;2;0;0;0;1;0;0;1;9.908083978;53.632571756
2;2018;3;16;5;3;2;6;0;0;1;0;0;0;0;0;9.89811425;53.571124762
2;2018;3;21;7;2;5;3;2;0;1;0;0;0;0;1;10.060389595;53.584930487
2;2018;3;15;5;3;5;3;0;0;1;0;0;0;0;0;9.913425671;53.634058253
2;2018;3;19;5;3;0;7;2;0;1;0;1;0;0;0;9.950108865;53.547384176
2;2018;3;22;4;2;6;3;2;0;1;1;0;0;0;1;9.948565316;53.573654431
2;2018;3;14;5;3;2;6;0;0;1;0;0;0;0;0;9.950658855;53.546343608
2;2018;4;17;1;3;5;3;0;1;1;0;0;0;0;0;9.966049944;53.562352029
2;2018;3;17;5;3;0;7;0;1;1;0;0;0;0;0;10.014084733;53.55269979
2;2018;3;17;4;3;2;6;1;0;1;0;0;0;0;0;10.205451515;53.492555589
2;2018;3;7;4;3;5;3;0;1;1;0;0;0;0;1;10.10845548;53.647759591
2;2018;3;7;6;3;2;6;0;0;1;0;0;0;0;0;9.936610595;53.547774974
2;2018;3;17;4;3;2;6;0;0;1;0;0;0;0;0;10.126954817;53.574898287
2;2018;4;7;6;3;5;2;0;1;1;0;0;0;0;0;9.866929436;53.585447948
2;2018;3;1;1;3;1;5;2;1;1;0;0;0;0;1;10.004528257;53.600160337
2;2018;3;12;4;3;1;5;0;0;1;0;0;0;0;0;10.069733793;53.597349082
2;2018;4;13;3;2;2;6;0;0;1;1;0;0;0;0;10.102039363;53.580741766
2;2018;3;16;4;3;0;3;0;0;1;0;1;0;0;0;10.161913849;53.650224622
2;2018;3;8;7;3;1;5;0;0;1;0;0;0;1;0;9.930300503;53.553710752
2;2018;3;9;4;3;5;3;0;1;1;0;0;0;0;0;10.00787234;53.585777557
2;2018;3;14;4;3;2;6;0;0;1;0;0;1;0;1;9.966149106;53.507451094
2;2018;3;16;6;3;4;2;0;1;1;0;0;0;0;0;9.932547906;53.557285874
2;2018;3;8;4;3;3;6;0;0;1;0;0;0;1;0;10.020536495;53.583977847
2;2018;4;16;5;2;4;2;0;0;1;0;0;0;0;0;10.154419271;53.612587587
2;2018;3;18;6;3;5;3;2;0;1;0;0;0;0;0;9.994035933;53.558817331
2;2018;3;13;4;3;3;6;0;0;1;0;0;0;1;0;9.976040363;53.552713732
2;2018;4;15;6;3;2;6;0;0;1;0;1;0;0;0;9.986041015;53.549907969
2;2018;3;22;7;2;6;7;2;0;0;1;0;0;1;0;9.934165234;53.551852068
2;2018;3;13;3;3;6;2;0;0;1;1;0;0;0;1;9.984425303;53.433069846
2;2018;4;5;3;3;1;5;2;0;1;0;0;0;0;1;9.896011116;53.619273565
2;2018;3;19;3;3;0;6;2;0;1;1;0;0;0;0;10.110682836;53.459537839
2;2018;3;16;3;3;4;7;0;0;1;0;0;0;0;0;10.045814942;53.662453491
2;2018;3;19;6;3;6;4;0;0;0;1;0;0;1;0;9.977398137;53.57757656
2;2018;3;6;6;2;5;3;1;1;1;0;0;0;0;0;9.95794375;53.553184355
2;2018;3;0;3;3;8;1;2;0;1;0;0;0;0;1;10.03275248;53.622746069
2;2018;3;11;3;3;5;3;0;1;1;0;0;0;0;0;9.821386163;53.57654262
2;2018;3;16;5;2;0;3;0;0;1;0;1;0;0;1;10.104588328;53.551843362
2;2018;3;16;3;2;6;4;0;1;0;1;0;0;0;0;9.99689515;53.598449345
2;2018;3;17;6;3;8;1;0;0;1;0;0;0;0;0;10.168115114;53.593976372
2;2018;4;7;5;3;4;2;0;1;1;0;0;0;0;1;10.007424564;53.586740692
2;2018;3;18;3;3;5;3;0;0;1;0;0;0;1;0;10.041678219;53.598791439
2;2018;4;21;2;3;3;6;2;0;1;0;0;0;0;1;9.93953704;53.552048916
2;2018;3;13;3;3;2;2;0;0;1;0;0;0;0;0;9.909812607;53.553456587
2;2018;3;11;3;3;8;7;0;0;1;0;0;0;0;0;9.914949934;53.627687018
2;2018;3;14;5;3;6;4;0;0;1;1;0;0;0;0;10.12531991;53.570974793
2;2018;3;17;5;3;1;6;0;0;1;0;0;0;0;0;10.124677465;53.586822997
2;2018;3;16;3;3;4;2;0;0;1;0;0;0;0;0;9.919635072;53.637340755
2;2018;4;18;3;3;2;6;0;0;1;0;0;0;0;0;9.98072618;53.567338243
2;2018;3;19;2;3;6;2;2;0;1;1;0;0;0;1;9.990358216;53.455142843
2;2018;3;11;2;3;1;5;0;0;1;0;0;0;1;1;10.019678228;53.489638184
2;2018;3;17;5;2;2;6;0;0;1;0;0;0;0;1;10.110400746;53.539747778
2;2018;3;6;5;3;5;3;0;0;1;0;0;0;0;1;10.092886788;53.578265288
2;2018;3;13;2;2;0;5;0;0;1;0;0;0;1;1;10.057756413;53.583661091
2;2018;3;7;2;3;5;3;0;1;1;0;0;0;0;0;10.01205387;53.494178503
2;2018;3;9;5;3;5;3;0;0;1;0;0;0;0;1;10.073867723;53.594598568
2;2018;3;8;2;3;1;5;0;1;1;0;0;0;0;0;10.003517444;53.57946052
2;2018;4;23;5;3;4;2;2;0;1;0;0;0;0;0;9.965656703;53.565404658
2;2018;3;13;2;3;0;7;0;0;1;0;0;1;0;1;10.058815719;53.570023802
2;2018;3;23;7;3;6;4;2;0;1;1;0;0;0;0;10.006127823;53.550349498
2;2018;4;15;1;3;2;6;0;0;1;0;0;0;1;0;10.067185466;53.63990455
2;2018;3;12;2;3;5;3;0;0;1;0;0;0;0;1;10.055928826;53.591487543
2;2018;3;13;2;3;3;1;0;1;0;0;0;0;1;1;10.036922051;53.565307374
2;2018;3;16;5;3;1;6;0;0;1;0;0;0;0;1;9.966751956;53.559953699
2;2018;3;7;5;3;6;4;1;0;0;1;0;0;1;0;10.059733679;53.609608426
2;2018;3;20;2;3;2;6;2;0;1;0;0;0;0;1;9.910227647;53.554279331
2;2018;4;12;6;3;5;2;0;0;1;0;0;0;0;0;10.010004511;53.611636198
2;2018;3;6;1;2;8;1;2;0;1;0;0;0;0;0;10.102827652;53.605455031
2;2018;3;19;5;3;3;2;2;1;1;0;0;0;0;0;10.100801944;53.651618293
2;2018;3;21;2;2;6;4;2;0;0;1;0;0;1;1;9.973168907;53.612697891
2;2018;4;8;4;3;6;7;0;0;1;1;0;0;0;0;9.994104695;53.539757008
2;2018;3;12;2;3;4;7;0;0;1;0;0;0;0;1;9.95194751;53.582179792
2;2018;3;12;2;3;0;3;0;1;0;1;0;0;0;0;9.95578678;53.624918527
2;2018;3;15;5;3;5;3;0;1;1;0;0;0;0;1;10.030759716;53.586504961
2;2018;3;17;2;3;2;6;0;0;1;0;0;0;0;1;9.972358278;53.581576261
2;2018;4;8;4;3;2;6;0;0;0;0;0;0;1;0;10.095548381;53.531417932
2;2018;3;18;2;3;3;6;2;1;1;0;0;0;0;1;9.936512196;53.551388831
2;2018;3;12;7;3;2;6;0;0;1;0;0;0;0;1;10.086853622;53.577663987
2;2018;3;17;1;3;5;3;0;0;1;0;0;0;0;0;10.196005339;53.476288954
2;2018;3;7;1;3;1;5;0;0;0;0;0;1;1;1;10.084834034;53.531502353
2;2018;3;17;4;3;2;6;0;0;1;0;0;0;0;1;10.058476009;53.590331742
2;2018;3;11;5;3;2;6;0;0;1;0;0;0;0;1;10.024872441;53.566175435
2;2018;3;17;1;3;6;2;0;0;1;1;0;0;0;0;10.024691496;53.553570625
2;2018;4;16;6;3;5;7;0;1;1;0;0;0;0;0;9.97577753;53.585007797
2;2018;3;15;7;2;6;7;0;0;1;1;0;0;0;0;9.989946871;53.515546158
2;2018;3;13;1;3;5;3;0;0;1;0;1;0;0;0;10.123804397;53.569520216
2;2018;4;17;3;3;2;6;0;0;1;0;0;0;0;0;10.147608716;53.585271665
2;2018;3;12;1;3;2;6;0;0;1;0;0;0;0;0;10.014679088;53.631317367
2;2018;3;12;6;3;2;2;0;0;1;0;0;0;0;0;10.008988037;53.496445907
2;2018;3;21;1;3;5;3;2;0;1;0;0;0;0;1;10.015536071;53.562681584
2;2018;3;16;7;3;2;6;0;0;1;0;0;0;0;1;9.914911966;53.601012477
2;2018;3;19;1;2;1;5;2;1;1;0;0;0;0;0;9.973757077;53.588095096
2;2018;3;1;1;3;8;1;2;0;1;0;0;0;0;1;9.960858667;53.559717353
2;2018;3;18;4;3;2;6;0;0;1;0;0;0;0;1;10.003346701;53.550073125
2;2018;3;16;5;2;6;4;0;0;1;1;0;0;0;1;10.02797382;53.575398062
2;2018;3;14;7;3;0;7;0;0;0;0;0;0;1;1;9.960732462;53.456922123
2;2018;4;15;5;3;1;5;0;0;1;0;0;0;0;1;10.193483965;53.492403329
2;2018;3;21;7;3;1;7;2;0;1;0;0;0;1;0;9.971114799;53.547681561
2;2018;3;22;5;3;3;6;2;0;1;0;0;0;0;1;10.013223427;53.553118297
2;2018;3;18;7;3;2;4;1;0;1;1;0;0;0;1;10.105954767;53.54242836
2;2018;4;11;3;3;6;4;0;0;1;1;0;0;0;0;9.81233379;53.563920047
2;2018;3;13;7;2;4;2;0;0;1;0;0;0;0;1;10.145062689;53.602039536
2;2018;3;3;7;1;4;2;2;0;1;0;1;0;0;0;10.087715583;53.59141874
2;2018;3;20;5;3;5;3;2;0;1;0;0;1;0;1;9.999086746;53.463509183
2;2018;3;9;5;3;5;3;0;1;1;0;0;0;0;1;10.038644083;53.578154434
2;2018;3;11;7;3;3;6;0;0;1;0;0;0;0;1;10.081065911;53.619671124
2;2018;3;10;3;3;2;6;0;0;1;0;0;0;0;0;9.925555989;53.572848473
2;2018;3;18;5;3;3;6;1;1;1;0;0;0;0;1;9.911019797;53.549512553
2;2018;3;14;7;3;4;6;0;1;1;0;0;0;0;1;10.185946077;53.658938091
2;2018;4;9;5;3;2;2;0;0;1;0;0;1;0;1;9.936106384;53.572975888
2;2018;3;18;7;3;6;6;1;1;0;1;0;0;0;0;10.138405866;53.653906724
2;2018;3;17;3;3;5;7;0;0;1;0;0;0;0;0;10.045411582;53.608116852
2;2018;3;10;7;3;5;3;0;0;1;0;0;0;0;1;9.945071869;53.546148401
2;2018;4;11;5;3;1;6;0;0;1;0;0;0;0;0;10.129080217;53.672082589
2;2018;3;22;7;3;4;6;2;0;1;0;0;0;0;1;9.961708642;53.56215561
2;2018;4;16;2;3;5;7;0;0;1;0;1;0;0;0;9.920021766;53.433669811
2;2018;3;0;7;3;5;3;2;1;1;0;0;0;0;0;10.015104076;53.549191171
2;2018;3;14;6;3;0;3;0;0;1;0;0;0;1;0;9.874954964;53.475410185
2;2018;3;16;5;3;2;6;0;0;1;0;0;0;0;0;10.13004065;53.591342649
2;2018;3;18;6;3;5;7;1;1;1;0;0;0;0;0;10.204501989;53.512611604
2;2018;3;14;2;3;2;6;0;0;1;0;0;0;0;0;10.148360996;53.543642553
2;2018;3;18;6;3;0;7;2;0;1;0;0;0;1;0;10.101789035;53.58245558
2;2018;4;20;5;3;3;2;2;0;1;0;0;0;0;0;10.006233589;53.548320405
2;2018;3;11;6;3;2;6;0;0;1;0;0;0;0;1;10.141234926;53.570533214
2;2018;4;23;1;3;3;6;2;0;1;0;0;0;1;0;9.978016371;53.576706762
2;2018;3;15;6;3;3;7;0;0;1;0;0;0;0;0;10.0305203;53.625988944
2;2018;3;14;6;3;5;2;0;0;1;0;1;0;0;0;10.004231678;53.588378478
2;2018;4;3;1;3;9;1;2;0;1;0;0;0;0;1;10.006785607;53.480374505
2;2018;3;5;6;3;6;4;2;0;1;1;0;0;0;0;10.047670999;53.565295134
2;2018;3;13;6;3;5;3;0;0;1;0;0;0;0;0;10.05009761;53.585686951
2;2018;3;10;5;3;6;2;0;0;1;1;0;0;0;1;10.037221225;53.641061697
2;2018;3;10;6;3;0;7;0;1;1;0;0;0;0;0;9.95641492;53.595978937
2;2018;3;13;2;3;1;5;0;1;1;0;0;0;0;0;9.958112057;53.546038089
2;2018;3;18;6;2;2;2;2;0;1;0;0;0;0;0;9.925775878;53.546457237
2;2018;4;21;4;3;6;2;2;0;1;1;0;0;0;1;10.010225295;53.64882959
2;2018;3;13;5;3;5;3;0;0;1;0;0;0;0;0;9.864912039;53.537169184
2;2018;3;15;7;3;5;3;0;1;1;0;0;0;0;1;10.075984482;53.589258895
2;2018;3;19;5;3;5;3;2;1;1;0;0;0;0;1;10.031244208;53.556876866
2;2018;3;7;5;3;5;3;1;0;1;0;0;0;0;1;10.11568163;53.611151185
2;2018;3;15;4;3;6;4;0;0;0;1;0;0;1;1;9.926008005;53.650340323
2;2018;3;12;6;3;4;2;0;0;1;0;0;0;0;0;10.209489664;53.512925436
2;2018;3;12;5;3;2;6;0;0;1;0;0;0;0;0;10.051148831;53.634818746
2;2018;4;17;6;3;3;6;0;0;1;0;0;0;0;0;9.965184292;53.551052276
2;2018;3;15;7;3;5;2;0;0;1;0;0;0;0;0;9.890580821;53.552439373
2;2018;3;19;5;3;6;4;2;0;1;1;0;0;0;1;10.012922727;53.627212463
2;2018;3;15;4;3;5;3;0;0;1;0;0;0;0;1;10.097659809;53.62014634
2;2018;3;13;5;3;2;7;0;0;1;0;0;0;1;0;9.916636742;53.600010683
2;2018;4;20;6;3;2;6;2;0;1;0;0;0;0;0;10.032676292;53.591058386
2;2018;3;15;1;3;2;6;0;0;1;0;0;0;0;0;10.019410383;53.653212881
2;2018;3;18;5;1;6;4;2;0;1;1;0;0;0;1;9.86274928;53.597640034
2;2018;4;7;3;3;5;3;0;1;1;0;0;0;0;0;10.147030301;53.60067059
2;2018;3;16;5;3;5;7;0;0;1;0;0;0;0;0;9.873754506;53.587090021
2;2018;3;12;7;3;0;2;0;0;1;1;0;0;0;1;9.928230383;53.556134121
2;2018;3;13;5;3;5;3;0;0;1;0;0;0;0;0;9.879613649;53.583750922
2;2018;3;16;4;3;6;7;0;0;0;1;0;0;1;1;9.998551153;53.550754671
2;2018;3;12;5;3;1;6;0;0;1;0;0;0;1;0;9.883495448;53.594376802
2;2018;4;11;5;3;2;2;0;0;1;0;0;0;0;0;10.038999603;53.532339972
2;2018;3;15;4;3;2;6;0;0;1;0;0;0;0;1;10.020167877;53.516873728
2;2018;3;17;5;3;1;6;1;0;1;0;0;0;0;1;9.883506487;53.546585771
2;2018;4;8;3;3;5;3;0;1;1;0;0;0;0;1;9.927358115;53.550379486
2;2018;4;15;6;3;3;2;0;1;0;0;0;0;1;0;10.018355164;53.548707741
2;2018;4;8;5;3;5;2;0;1;1;0;0;0;0;0;10.049166277;53.646529945
2;2018;4;8;3;3;2;6;0;0;1;0;0;0;0;0;9.883271896;53.594054874
2;2018;4;12;6;3;2;6;0;0;1;0;0;1;0;1;10.0470498;53.558161245
2;2018;4;15;3;3;1;6;0;0;1;0;0;0;0;0;9.89002695;53.477938719
2;2018;4;16;1;3;5;3;0;0;1;0;0;0;0;0;9.891698;53.57406744
2;2018;4;11;7;2;8;1;0;0;1;0;0;0;0;1;10.127562839;53.641945501
2;2018;4;10;6;3;5;2;0;1;1;0;0;0;0;0;10.116998039;53.604082453
2;2018;4;20;6;3;5;2;2;1;1;0;0;0;0;0;10.051564157;53.541944718
2;2018;4;16;6;3;5;3;0;0;1;0;0;0;0;0;10.096706272;53.569070227
2;2018;4;16;6;3;5;3;0;1;0;0;0;0;1;0;9.898666107;53.605612882
2;2018;4;17;6;3;5;2;0;0;1;0;0;0;0;0;10.083740637;53.622601669
2;2018;4;19;5;3;5;2;0;1;0;0;1;0;0;0;9.979800255;53.555694072
2;2018;4;13;2;3;5;2;0;0;1;0;0;0;0;0;10.015559404;53.518485951
2;2018;4;13;6;3;2;6;0;0;1;0;0;1;1;1;10.107122919;53.653990611
2;2018;4;15;7;3;2;6;0;0;1;0;0;0;0;0;10.208946929;53.482789398
2;2018;4;7;6;3;2;6;0;0;1;0;0;0;0;0;9.82194778;53.526275582
2;2018;4;20;6;3;3;2;2;1;0;0;0;0;0;1;10.050039468;53.592189101
2;2018;4;15;6;3;6;4;0;0;0;1;0;0;1;0;10.055679853;53.591323493
2;2018;4;12;3;3;5;3;0;1;0;0;0;0;0;0;10.144393447;53.588229966
2;2018;4;18;1;3;3;2;0;0;1;0;1;0;0;0;9.991340369;53.56090492
2;2018;4;11;7;3;1;5;0;0;1;0;0;0;0;1;9.930847577;53.556863359
2;2018;4;9;2;3;5;3;0;1;1;0;0;0;0;0;10.153897626;53.614624079
2;2018;4;11;6;3;3;6;0;0;1;0;0;1;0;0;10.026673906;53.569082389
2;2018;4;17;6;3;3;6;0;0;1;0;1;0;0;0;10.035666148;53.546773057
2;2018;4;13;6;3;2;6;0;0;1;0;0;0;0;1;10.026340233;53.580628442
2;2018;4;9;6;3;3;6;0;1;0;0;0;0;1;0;9.969186223;53.586402189
2;2018;4;13;6;3;5;3;0;0;1;0;0;0;0;1;9.881150234;53.59322804
2;2018;4;7;4;3;5;2;0;1;1;0;0;0;0;0;10.198007656;53.492723633
2;2018;4;9;2;3;2;6;0;0;1;0;0;0;1;0;10.042849397;53.540220081
2;2018;4;21;6;3;3;2;2;0;1;0;0;0;0;1;9.963454891;53.569418794
2;2018;4;7;7;3;4;6;0;0;1;0;0;0;0;0;10.107544684;53.629456567
2;2018;4;16;6;3;5;3;0;0;1;0;0;0;0;0;10.085512658;53.55128512
2;2018;4;20;6;3;5;3;2;0;1;0;1;0;0;1;9.967535892;53.579889486
2;2018;4;18;3;3;3;6;0;0;1;0;1;0;0;0;10.082952745;53.656030418
2;2018;4;7;6;3;0;7;0;1;0;0;0;0;0;0;9.956718139;53.587467433
2;2018;4;7;5;3;6;6;0;1;0;1;0;0;0;0;9.990907104;53.505347453
2;2018;4;11;6;3;1;7;0;1;1;0;0;0;0;0;9.942858578;53.551064715
2;2018;4;20;3;3;5;3;0;1;1;0;0;0;0;1;10.110386798;53.539684345
2;2018;4;14;6;3;0;7;0;1;1;0;0;0;0;1;9.972896253;53.554086021
2;2018;4;15;6;3;4;6;0;1;0;0;0;0;0;0;9.979239785;53.555406574
2;2018;4;9;6;3;6;4;0;0;1;1;0;0;0;0;9.98800371;53.555284088
2;2018;4;7;4;3;5;3;0;1;1;0;0;0;0;0;10.02740633;53.533829485
2;2018;4;9;2;2;6;4;0;0;0;1;0;1;0;0;10.046242504;53.646938402
2;2018;4;13;6;2;1;6;0;0;1;0;0;1;0;1;9.969833745;53.517259322
2;2018;4;17;7;3;6;6;0;1;0;1;0;0;0;0;9.900564444;53.592579457
2;2018;4;17;5;3;2;6;0;0;1;0;0;0;0;0;9.860322849;53.476808411
2;2018;4;16;5;3;6;4;0;0;1;1;0;0;0;0;9.986124583;53.506184754
2;2018;4;8;5;3;5;3;0;0;1;0;0;0;0;0;10.018583662;53.491377532
2;2018;4;18;5;2;5;3;0;1;1;0;0;0;0;0;10.113322562;53.599710041
2;2018;4;11;3;3;1;7;0;0;1;0;0;0;1;0;9.821238277;53.576191939
2;2018;4;10;5;3;1;6;0;0;1;0;0;0;0;0;10.174721743;53.408911431
2;2018;4;7;4;3;5;3;0;0;1;0;1;0;0;0;9.892984948;53.552467685
2;2018;4;21;1;3;0;7;2;0;0;0;1;0;0;0;10.070613623;53.572726316
2;2018;4;16;5;3;5;3;0;0;1;0;0;0;0;0;10.152546542;53.59648168
2;2018;4;9;4;3;0;7;0;0;1;0;1;0;0;0;10.107467514;53.706928343
2;2018;4;8;2;3;3;6;0;0;1;0;0;0;1;0;9.962592777;53.546479945
2;2018;4;19;5;3;4;2;0;1;1;0;0;0;0;0;10.039252935;53.606569996
2;2018;4;16;7;3;6;4;0;0;1;1;0;0;0;0;10.015150921;53.555635477
2;2018;4;13;5;3;0;7;0;0;1;0;0;1;0;0;10.111857123;53.653194565
2;2018;4;17;6;3;2;2;0;1;0;0;0;0;0;0;10.094620189;53.606586731
2;2018;4;16;5;3;2;6;0;0;1;0;0;0;1;0;10.057434751;53.640868003
2;2018;4;8;6;3;5;3;0;1;1;0;0;0;0;0;10.02131914;53.549536688
2;2018;4;7;5;3;5;3;0;0;1;0;0;0;0;0;10.034134977;53.596795969
2;2018;4;7;5;3;3;5;0;1;1;0;0;0;0;0;10.013053281;53.629236172
2;2018;4;23;3;3;3;6;2;0;1;0;0;0;0;1;9.961666545;53.599566686
2;2018;4;16;5;3;2;6;0;0;1;0;0;0;1;0;10.041052117;53.580209818
2;2018;4;6;3;3;5;3;0;0;1;0;0;0;0;1;9.99507023;53.477934386
2;2018;4;14;1;3;3;2;0;1;1;0;0;0;0;0;9.936073845;53.555674341
2;2018;4;15;7;3;5;3;0;1;1;0;0;0;0;1;9.947487429;53.582950718
2;2018;4;19;2;3;5;3;0;0;1;0;0;0;0;0;10.10599484;53.572505449
2;2018;4;16;5;3;5;2;0;0;1;0;1;0;0;0;9.919761224;53.598296914
2;2018;4;13;6;3;1;5;0;1;1;0;0;0;0;0;10.027965712;53.55645417
2;2018;4;20;5;3;0;7;2;1;0;0;0;0;0;0;9.906850697;53.616296466
2;2018;4;20;6;3;6;4;1;0;1;1;0;0;0;0;9.968111043;53.62987515
2;2018;4;12;5;3;2;6;0;0;1;0;0;0;0;0;9.989517661;53.561599125
2;2018;4;15;4;3;4;6;0;0;0;0;1;0;1;0;9.850458687;53.50805702
2;2018;4;6;6;3;1;7;0;0;1;0;0;0;0;0;10.099232821;53.538382708
2;2018;4;5;2;3;2;6;2;0;1;0;0;0;0;0;9.987588576;53.452187009
2;2018;4;18;5;3;5;2;0;1;0;0;0;1;0;0;9.975528294;53.560799038
2;2018;4;17;6;3;4;6;0;1;0;0;0;0;0;0;10.003863251;53.578043911
2;2018;4;15;5;3;0;7;0;0;0;0;1;0;1;0;10.011997468;53.556831449
2;2018;4;15;5;3;3;7;0;0;1;0;0;0;0;0;9.954724764;53.561133877
2;2018;4;8;2;3;2;6;0;0;1;0;0;0;0;0;9.922660451;53.432540924
2;2018;4;12;4;3;5;3;0;0;1;0;0;0;0;0;10.063003742;53.554277969
2;2018;4;13;3;3;5;3;0;0;1;0;1;0;0;0;9.851431909;53.549422802
2;2018;4;19;7;2;8;1;0;0;0;0;1;0;0;0;10.026048656;53.47179316
2;2018;4;19;7;3;2;6;0;0;1;0;0;0;0;1;9.98610027;53.580444924
2;2018;4;16;2;3;2;6;0;0;1;0;0;0;0;1;10.101806727;53.582561669
2;2018;4;18;4;3;5;3;0;1;1;0;0;0;0;0;10.150457663;53.618523603
2;2018;4;8;3;3;5;3;0;1;0;1;0;0;0;0;9.954726638;53.452920239
2;2018;4;19;4;3;5;3;0;0;1;0;0;0;0;0;10.098646615;53.589544987
2;2018;4;14;6;3;0;7;0;0;1;0;0;0;0;0;9.988652641;53.566735211
2;2018;4;21;4;2;6;2;2;0;1;1;0;0;0;0;10.09630345;53.618957809
2;2018;4;12;4;3;8;7;0;0;1;0;0;0;0;0;10.110551;53.538558114
2;2018;4;8;2;3;5;3;0;1;1;0;0;0;0;0;10.156283106;53.602960856
2;2018;4;17;4;3;4;6;0;0;1;0;0;0;1;0;10.10001351;53.620569356
2;2018;4;10;7;3;5;3;0;0;1;0;1;0;0;0;10.002634269;53.660439112
2;2018;4;13;4;3;9;7;0;0;1;0;0;0;0;0;10.065550055;53.67630053
2;2018;4;16;2;3;3;6;0;0;1;0;0;1;0;0;10.090847296;53.512751907
2;2018;4;16;4;2;5;7;0;0;1;0;0;0;0;0;10.06394762;53.643011944
2;2018;4;18;7;3;1;6;0;0;1;0;0;0;0;0;10.100252333;53.549667536
2;2018;4;9;6;3;1;6;0;0;1;0;0;1;0;0;10.013831704;53.521174035
2;2018;4;7;4;3;3;2;0;1;0;0;0;0;0;0;10.014729499;53.649382653
2;2018;4;8;3;3;1;7;0;1;1;0;0;0;0;0;10.041832669;53.534961886
